	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
470	60826764.0	0.0	4294902800.0	58592.0	102254.0	135716.0	262122.0	262143.0	123644.0	28419.0	36159.0	95260.0	39.0	40.0	37380.0	19.0	28.0	44104.0	19.0	11.0	21432.0	121654.0
471	60834936.0	0.0	4294902800.0	76749.0	140871.0	147304.0	262122.0	262143.0	150756.0	46846.0	62124.0	101380.0	44.0	43.0	61828.0	18.0	18.0	25056.0	24.0	24.0	30136.0	121670.0
472	60836160.0	0.0	4294902800.0	51624.0	100132.0	155196.0	229536.0	262143.0	153956.0	28649.0	37541.0	99000.0	28.0	23.0	36852.0	1.0	1.0	4348.0	14.0	8.0	10748.0	121672.0
474	60837810.0	0.0	4294902800.0	66762.0	107240.0	123696.0	254379.0	262143.0	135444.0	36603.0	47812.0	99892.0	63.0	75.0	81308.0	26.0	28.0	57500.0	23.0	31.0	52772.0	121676.0
475	60841630.0	0.0	4294902800.0	60135.0	89989.0	116072.0	231104.0	262143.0	122408.0	23040.0	29219.0	97508.0	29.0	31.0	54424.0	19.0	19.0	44128.0	17.0	12.0	23024.0	121683.0
476	60843750.0	0.0	4294902800.0	64062.0	114559.0	140772.0	262122.0	262143.0	148244.0	36966.0	48118.0	99472.0	30.0	35.0	79112.0	13.0	7.0	14920.0	17.0	15.0	28772.0	121688.0
477	60847204.0	0.0	4294902800.0	48876.0	85171.0	136172.0	262122.0	262143.0	119344.0	21183.0	27950.0	100344.0	29.0	27.0	45192.0	8.0	5.0	11416.0	13.0	6.0	13292.0	121694.0
478	60849932.0	0.0	4294902800.0	64917.0	103017.0	122160.0	262122.0	262143.0	132188.0	33830.0	41645.0	93984.0	31.0	34.0	62268.0	18.0	17.0	25684.0	32.0	25.0	24848.0	121700.0
479	60853580.0	0.0	4294902800.0	52744.0	94977.0	141148.0	262122.0	262143.0	132532.0	32818.0	43757.0	102128.0	37.0	36.0	40180.0	21.0	15.0	24732.0	5.0	2.0	7568.0	121707.0
480	60854950.0	0.0	4294902800.0	70566.0	107860.0	111296.0	262122.0	262143.0	123644.0	43582.0	58617.0	103496.0	55.0	55.0	56064.0	46.0	41.0	28020.0	29.0	40.0	93864.0	121710.0
481	60862304.0	0.0	4294902800.0	67667.0	124429.0	140848.0	262122.0	262143.0	144592.0	48660.0	65074.0	100532.0	67.0	76.0	82496.0	21.0	23.0	56700.0	8.0	6.0	38528.0	121725.0
482	60865730.0	0.0	4294902800.0	90806.0	159170.0	137052.0	262122.0	262143.0	150696.0	53634.0	72205.0	100728.0	52.0	74.0	95648.0	29.0	42.0	52476.0	27.0	17.0	26608.0	121731.0
483	60894012.0	0.0	4294902800.0	56235.0	104857.0	145668.0	250171.0	262143.0	121656.0	27870.0	36251.0	98280.0	38.0	40.0	57832.0	16.0	5.0	14320.0	20.0	13.0	34460.0	121788.0
484	60895836.0	0.0	4294902800.0	83587.0	138137.0	124496.0	262122.0	262143.0	124756.0	43897.0	58986.0	102884.0	30.0	33.0	62528.0	15.0	12.0	37628.0	13.0	11.0	20136.0	121792.0
487	60900356.0	0.0	4294902800.0	71326.0	118700.0	126660.0	262122.0	262143.0	136084.0	42172.0	55310.0	100316.0	50.0	50.0	58668.0	20.0	18.0	42184.0	19.0	15.0	49320.0	121801.0
488	60903504.0	0.0	4294902800.0	63998.0	114361.0	144992.0	262122.0	262143.0	154916.0	33897.0	44272.0	98628.0	33.0	41.0	68500.0	14.0	14.0	34464.0	5.0	2.0	8680.0	121807.0
489	60928290.0	0.0	4294902800.0	79851.0	133853.0	132264.0	262122.0	262143.0	138032.0	51251.0	64193.0	94328.0	62.0	68.0	79140.0	25.0	24.0	42504.0	21.0	23.0	39696.0	121857.0
490	60930280.0	0.0	4294902800.0	84665.0	137165.0	123172.0	262122.0	262143.0	154548.0	43791.0	56940.0	98868.0	53.0	54.0	63600.0	45.0	40.0	45172.0	37.0	32.0	48872.0	121861.0
491	60937550.0	0.0	4294902800.0	80216.0	120175.0	115240.0	262122.0	262143.0	120036.0	28386.0	36207.0	97780.0	22.0	23.0	60596.0	16.0	11.0	31848.0	13.0	9.0	31548.0	121875.0
492	60942812.0	0.0	4294902800.0	65985.0	107854.0	126712.0	262122.0	262143.0	133532.0	40291.0	50749.0	95244.0	38.0	44.0	73660.0	19.0	27.0	66196.0	17.0	7.0	15648.0	121886.0
494	60946476.0	0.0	4294902800.0	60966.0	101417.0	134912.0	262122.0	262143.0	139204.0	36698.0	47209.0	98152.0	34.0	36.0	65708.0	20.0	27.0	66844.0	52.0	50.0	54520.0	121893.0
495	60954092.0	0.0	4294902800.0	59625.0	95512.0	126968.0	262122.0	262143.0	124012.0	24484.0	31493.0	97720.0	30.0	31.0	65116.0	13.0	4.0	18240.0	3.0	2.0	6408.0	121908.0
496	60962264.0	0.0	4294902800.0	71108.0	124825.0	141992.0	262122.0	262143.0	130220.0	42849.0	56359.0	99824.0	52.0	46.0	48968.0	23.0	22.0	41604.0	25.0	16.0	37196.0	121925.0
497	60963700.0	0.0	4294902800.0	60880.0	93369.0	115664.0	262122.0	262143.0	119844.0	29073.0	36571.0	95516.0	19.0	17.0	17664.0	12.0	11.0	25688.0	24.0	21.0	36800.0	121927.0
498	60965670.0	0.0	4294902800.0	60334.0	102758.0	132760.0	262122.0	262143.0	115104.0	35252.0	45313.0	98448.0	64.0	69.0	70188.0	26.0	25.0	37664.0	30.0	29.0	38980.0	121931.0
499	60973360.0	0.0	4294902800.0	59343.0	96145.0	133300.0	262122.0	262143.0	129444.0	31415.0	39423.0	94168.0	30.0	34.0	66816.0	14.0	5.0	17780.0	14.0	8.0	23124.0	121947.0
500	60982960.0	0.0	4294902800.0	69735.0	124170.0	138564.0	262122.0	262143.0	143568.0	31744.0	41693.0	100036.0	22.0	23.0	52188.0	11.0	8.0	36104.0	5.0	3.0	11096.0	121966.0
501	60987520.0	0.0	4294902800.0	53369.0	90258.0	133048.0	251688.0	262143.0	137632.0	30354.0	44091.0	111820.0	19.0	24.0	65788.0	13.0	9.0	18316.0	9.0	8.0	35920.0	121975.0
502	60992170.0	0.0	4294902800.0	53647.0	85308.0	123040.0	259948.0	262143.0	116168.0	22298.0	28867.0	98656.0	42.0	36.0	42420.0	16.0	11.0	21340.0	2.0	1.0	7228.0	121984.0
503	60997336.0	0.0	4294902800.0	91292.0	149746.0	120508.0	262122.0	262143.0	153924.0	48309.0	65989.0	104452.0	60.0	55.0	61452.0	26.0	27.0	47936.0	15.0	11.0	36696.0	121995.0
504	61000550.0	0.0	4294902800.0	87324.0	131468.0	116392.0	262122.0	262143.0	142076.0	33275.0	43148.0	99212.0	36.0	32.0	48584.0	28.0	20.0	30164.0	15.0	14.0	22276.0	122001.0
505	61006012.0	0.0	4294902800.0	94855.0	172577.0	145900.0	262122.0	262143.0	166996.0	52026.0	67019.0	97896.0	69.0	73.0	67332.0	45.0	34.0	40548.0	28.0	38.0	83140.0	122012.0
507	61012404.0	0.0	4294902800.0	60103.0	92210.0	116444.0	262122.0	262143.0	106064.0	23302.0	28944.0	94432.0	32.0	35.0	51672.0	10.0	4.0	10728.0	39.0	44.0	52868.0	122025.0
508	61020450.0	0.0	4294902800.0	61295.0	121400.0	163328.0	262122.0	262143.0	152832.0	38892.0	52486.0	103308.0	32.0	30.0	52276.0	24.0	12.0	17756.0	47.0	44.0	64476.0	122041.0
509	61021684.0	0.0	4294902800.0	56812.0	103719.0	147540.0	262122.0	262143.0	143492.0	35042.0	46559.0	101512.0	35.0	37.0	47476.0	20.0	15.0	36108.0	19.0	22.0	56008.0	122043.0
510	61027864.0	0.0	4294902800.0	71922.0	116917.0	123512.0	262122.0	262143.0	122936.0	30371.0	37333.0	92896.0	61.0	52.0	57796.0	18.0	18.0	19592.0	5.0	2.0	8176.0	122056.0
511	61033740.0	0.0	4294902800.0	61414.0	110579.0	143480.0	262122.0	262143.0	141064.0	45044.0	60557.0	102268.0	63.0	74.0	81604.0	44.0	51.0	76628.0	33.0	40.0	42128.0	122067.0
512	61045664.0	0.0	4294902800.0	83917.0	136657.0	122836.0	262122.0	262143.0	136664.0	46251.0	60828.0	100872.0	33.0	32.0	60388.0	31.0	28.0	34424.0	22.0	26.0	45560.0	122091.0
513	61051204.0	0.0	4294902800.0	62324.0	98370.0	126244.0	262122.0	262143.0	130292.0	27770.0	35220.0	96064.0	28.0	27.0	29804.0	19.0	12.0	29424.0	6.0	3.0	18456.0	122102.0
514	61055020.0	0.0	4294902800.0	72490.0	122875.0	131168.0	262122.0	262143.0	138628.0	39183.0	52272.0	100828.0	46.0	49.0	76864.0	28.0	29.0	28848.0	24.0	19.0	31052.0	122110.0
515	61057550.0	0.0	4294902800.0	55702.0	90766.0	126244.0	262122.0	262143.0	105076.0	19890.0	24824.0	94560.0	24.0	14.0	19724.0	9.0	4.0	12284.0	9.0	5.0	11708.0	122115.0
517	61068748.0	0.0	4294902800.0	66767.0	111868.0	125296.0	262122.0	262143.0	131992.0	35397.0	48712.0	105680.0	64.0	58.0	48576.0	28.0	29.0	32828.0	17.0	15.0	15536.0	122137.0
518	61076440.0	0.0	4294902800.0	91078.0	164703.0	139184.0	262122.0	262143.0	155816.0	50702.0	68019.0	102640.0	40.0	48.0	72812.0	26.0	16.0	23752.0	37.0	43.0	49052.0	122153.0
519	61083784.0	0.0	4294902800.0	75412.0	122956.0	124012.0	262122.0	262143.0	128148.0	34671.0	43569.0	95140.0	32.0	27.0	53408.0	20.0	18.0	18504.0	6.0	4.0	11188.0	122168.0
521	61092540.0	0.0	4294902800.0	61513.0	94969.0	123176.0	259375.0	262143.0	121904.0	25108.0	32859.0	99320.0	38.0	37.0	63716.0	15.0	6.0	13720.0	18.0	10.0	12960.0	122185.0
522	61097876.0	0.0	4294902800.0	87321.0	154651.0	136320.0	262122.0	262143.0	172856.0	56372.0	79644.0	108572.0	52.0	57.0	70364.0	27.0	32.0	73160.0	63.0	83.0	61392.0	122196.0
523	61120016.0	0.0	4294902800.0	69815.0	123156.0	137760.0	260996.0	262143.0	129232.0	29537.0	37419.0	95748.0	58.0	62.0	74700.0	21.0	11.0	19716.0	8.0	3.0	10256.0	122240.0
524	61143650.0	0.0	4294902800.0	71753.0	128792.0	137396.0	262122.0	262143.0	128772.0	30107.0	40354.0	101576.0	33.0	33.0	55308.0	7.0	3.0	9368.0	17.0	8.0	11740.0	122287.0
525	61144740.0	0.0	4294902800.0	58706.0	110984.0	152608.0	256408.0	262143.0	148644.0	35466.0	49871.0	107812.0	32.0	47.0	36004.0	17.0	14.0	17204.0	22.0	10.0	20044.0	122289.0
526	61177716.0	0.0	4294902800.0	58548.0	91264.0	121272.0	262122.0	262143.0	118764.0	24173.0	31443.0	99472.0	23.0	27.0	73752.0	12.0	7.0	22908.0	16.0	5.0	12748.0	122355.0
527	61183104.0	0.0	4294902800.0	63142.0	101959.0	123596.0	258582.0	262143.0	127164.0	33276.0	44163.0	100988.0	65.0	65.0	60704.0	31.0	30.0	58868.0	18.0	12.0	14304.0	122366.0
528	61187384.0	0.0	4294902800.0	67430.0	119854.0	141188.0	262122.0	262143.0	127636.0	38277.0	51835.0	103796.0	48.0	50.0	55156.0	4.0	3.0	18508.0	10.0	6.0	34692.0	122375.0
529	61217330.0	0.0	4294902800.0	67436.0	122383.0	139272.0	262122.0	262143.0	136376.0	40375.0	53481.0	99212.0	38.0	41.0	74424.0	18.0	15.0	23428.0	6.0	5.0	12284.0	122435.0
531	61219250.0	0.0	4294902800.0	61120.0	110650.0	150980.0	262122.0	262143.0	145792.0	33024.0	48920.0	114664.0	38.0	41.0	66408.0	10.0	4.0	11040.0	15.0	5.0	30124.0	122438.0
532	61235156.0	0.0	4294902800.0	54345.0	86586.0	131076.0	231276.0	262143.0	121472.0	22310.0	28882.0	98524.0	16.0	23.0	53224.0	7.0	8.0	9816.0	0.0	1.0	2140.0	122470.0
533	61239970.0	0.0	4294902800.0	77872.0	133842.0	138984.0	262122.0	262143.0	144088.0	39666.0	50501.0	96016.0	39.0	41.0	68480.0	11.0	7.0	16024.0	16.0	6.0	34468.0	122480.0
534	61248156.0	0.0	4294902800.0	78196.0	139407.0	134652.0	262122.0	262143.0	157092.0	56934.0	77441.0	103584.0	33.0	34.0	54952.0	19.0	10.0	18676.0	29.0	25.0	33604.0	122496.0
535	61251510.0	0.0	4294902800.0	66819.0	117995.0	143912.0	262122.0	262143.0	138172.0	29108.0	37191.0	96908.0	36.0	34.0	47936.0	13.0	8.0	22824.0	8.0	3.0	17644.0	122503.0
537	61297668.0	0.0	4294902800.0	80518.0	142719.0	134100.0	262122.0	262143.0	141948.0	39609.0	55301.0	107372.0	59.0	60.0	70764.0	25.0	23.0	49596.0	46.0	34.0	29256.0	122595.0
540	61322852.0	0.0	4294902800.0	60259.0	101626.0	134564.0	258176.0	262143.0	118856.0	36191.0	45834.0	96984.0	41.0	40.0	49968.0	25.0	23.0	33152.0	18.0	23.0	28480.0	122646.0
541	61335930.0	0.0	4294902800.0	96881.0	177459.0	150516.0	262122.0	262143.0	169992.0	50344.0	68993.0	104508.0	66.0	86.0	87484.0	42.0	47.0	24428.0	20.0	25.0	72288.0	122672.0
542	61351464.0	0.0	4294902800.0	60235.0	108772.0	137892.0	262122.0	262143.0	124528.0	26204.0	32755.0	94576.0	29.0	33.0	39796.0	11.0	13.0	21212.0	18.0	12.0	26324.0	122703.0
543	61360936.0	0.0	4294902800.0	66525.0	130185.0	152008.0	262122.0	262143.0	166772.0	38096.0	59933.0	121572.0	40.0	55.0	84228.0	20.0	22.0	43328.0	8.0	3.0	9488.0	122722.0
544	61386060.0	0.0	4294902800.0	69586.0	108549.0	128480.0	262122.0	262143.0	119892.0	22555.0	28634.0	96132.0	25.0	22.0	45488.0	1.0	4.0	28032.0	15.0	8.0	23976.0	122772.0
545	61392680.0	0.0	4294902800.0	60458.0	90688.0	119500.0	262122.0	262143.0	115496.0	29656.0	39271.0	101444.0	26.0	24.0	42524.0	9.0	9.0	31936.0	15.0	21.0	27500.0	122785.0
546	61396650.0	0.0	4294902800.0	59969.0	109595.0	142612.0	262122.0	262143.0	124748.0	47509.0	60845.0	97484.0	47.0	48.0	46848.0	22.0	22.0	31236.0	17.0	10.0	27552.0	122793.0
547	61402036.0	0.0	4294902800.0	50701.0	88965.0	139276.0	222816.0	262143.0	131028.0	30020.0	39124.0	98564.0	38.0	46.0	61736.0	6.0	7.0	31644.0	10.0	5.0	16760.0	122804.0
548	61402836.0	0.0	4294902800.0	57761.0	99172.0	132864.0	262122.0	262143.0	116488.0	40735.0	52145.0	97520.0	33.0	35.0	71144.0	13.0	10.0	20740.0	23.0	21.0	30060.0	122806.0
549	61431724.0	0.0	4294902800.0	75579.0	134481.0	140896.0	262122.0	262143.0	138320.0	46005.0	62760.0	104356.0	55.0	52.0	62020.0	33.0	28.0	35992.0	33.0	53.0	112024.0	122863.0
550	61432544.0	0.0	4294902800.0	55358.0	107489.0	164616.0	245588.0	262143.0	163572.0	39611.0	53665.0	103240.0	54.0	54.0	60452.0	21.0	26.0	26708.0	31.0	30.0	49704.0	122865.0
551	61442216.0	0.0	4294902800.0	64049.0	105010.0	125156.0	262122.0	262143.0	129904.0	35403.0	43658.0	93740.0	23.0	23.0	50796.0	7.0	7.0	13608.0	5.0	5.0	15752.0	122884.0
552	61457944.0	0.0	4294902800.0	77093.0	137500.0	143860.0	262122.0	262143.0	158636.0	51373.0	72008.0	107020.0	42.0	47.0	68584.0	32.0	31.0	57512.0	49.0	38.0	29092.0	122916.0
553	61467284.0	0.0	4294902800.0	64773.0	114780.0	139296.0	262122.0	262143.0	140728.0	40434.0	54399.0	102728.0	51.0	52.0	61004.0	20.0	26.0	61248.0	22.0	26.0	64764.0	122935.0
554	61468584.0	0.0	4294902800.0	60882.0	110780.0	148048.0	262122.0	262143.0	133716.0	39388.0	52033.0	100436.0	27.0	29.0	53904.0	16.0	5.0	12744.0	7.0	2.0	20448.0	122937.0
555	61496090.0	0.0	4294902800.0	84643.0	147673.0	143504.0	262122.0	262143.0	159716.0	45523.0	65782.0	111720.0	31.0	33.0	51068.0	22.0	28.0	65604.0	12.0	13.0	11820.0	122992.0
557	61507940.0	0.0	4294902800.0	62386.0	117058.0	145208.0	262122.0	262143.0	128108.0	30445.0	45483.0	116276.0	73.0	90.0	87728.0	25.0	20.0	46912.0	36.0	50.0	98760.0	123016.0
558	61514264.0	0.0	4294902800.0	85072.0	160169.0	153080.0	262122.0	262143.0	167360.0	51814.0	72666.0	105888.0	46.0	49.0	43620.0	21.0	18.0	63940.0	19.0	25.0	61932.0	123029.0
559	61524650.0	0.0	4294902800.0	64986.0	131982.0	162532.0	262122.0	262143.0	150568.0	49265.0	68007.0	104508.0	54.0	75.0	94904.0	15.0	14.0	50132.0	17.0	19.0	33532.0	123049.0
560	61539020.0	0.0	4294902800.0	84090.0	123630.0	114024.0	262122.0	262143.0	133188.0	41230.0	49743.0	90552.0	30.0	27.0	44444.0	4.0	2.0	6916.0	9.0	4.0	13164.0	123078.0
561	61555650.0	0.0	4294902800.0	88228.0	135749.0	115476.0	262122.0	262143.0	124472.0	32128.0	40321.0	95136.0	20.0	21.0	47972.0	12.0	11.0	33252.0	2.0	2.0	5888.0	123111.0
562	61565844.0	0.0	4294902800.0	64059.0	114470.0	139872.0	262122.0	262143.0	123188.0	27283.0	33330.0	91952.0	39.0	42.0	61816.0	32.0	25.0	34376.0	11.0	7.0	11488.0	123132.0
563	61577016.0	0.0	4294902800.0	60033.0	108455.0	138868.0	262122.0	262143.0	133696.0	37506.0	50920.0	104084.0	59.0	74.0	80188.0	29.0	29.0	28912.0	31.0	37.0	61960.0	123154.0
564	61597240.0	0.0	4294902800.0	74523.0	102546.0	103632.0	262122.0	262143.0	113172.0	24621.0	31880.0	98908.0	19.0	18.0	33664.0	0.0	1.0	5984.0	16.0	21.0	47424.0	123194.0
565	61614824.0	0.0	4294902800.0	70933.0	110497.0	116212.0	262122.0	262143.0	127816.0	29442.0	41774.0	108508.0	62.0	71.0	81020.0	14.0	8.0	19472.0	7.0	3.0	9400.0	123230.0
566	61620684.0	0.0	4294902800.0	84019.0	132875.0	120024.0	262122.0	262143.0	132796.0	32324.0	41553.0	97956.0	59.0	62.0	62800.0	36.0	36.0	32892.0	22.0	18.0	40072.0	123241.0
567	61626628.0	0.0	4294902800.0	68653.0	119185.0	132728.0	262122.0	262143.0	138340.0	35909.0	49067.0	104548.0	36.0	38.0	66568.0	27.0	29.0	43192.0	17.0	6.0	13792.0	123253.0
568	61635400.0	0.0	4294902800.0	91506.0	140688.0	119300.0	262122.0	262143.0	120740.0	64590.0	84911.0	99996.0	66.0	77.0	76960.0	33.0	39.0	85880.0	41.0	27.0	37592.0	123271.0
569	61644176.0	0.0	4294902800.0	79237.0	137615.0	134496.0	262122.0	262143.0	157636.0	44486.0	57418.0	97552.0	54.0	47.0	36332.0	23.0	23.0	52900.0	17.0	15.0	24660.0	123288.0
571	61658972.0	0.0	4294902800.0	71345.0	120883.0	129780.0	262122.0	262143.0	144948.0	38173.0	50536.0	100480.0	34.0	34.0	56048.0	9.0	4.0	23488.0	27.0	42.0	67756.0	123318.0
572	61670372.0	0.0	4294902800.0	65650.0	108402.0	129200.0	262122.0	262143.0	133436.0	27277.0	38218.0	107548.0	22.0	30.0	57180.0	21.0	17.0	31968.0	10.0	5.0	16516.0	123341.0
573	61699100.0	0.0	4294902800.0	57235.0	93474.0	127084.0	250588.0	262143.0	124128.0	27215.0	34765.0	96736.0	51.0	47.0	70436.0	28.0	25.0	52032.0	14.0	13.0	62384.0	123398.0
574	61704196.0	0.0	4294902800.0	59178.0	113195.0	151432.0	262122.0	262143.0	143852.0	45400.0	66854.0	112036.0	47.0	51.0	64296.0	23.0	20.0	22748.0	25.0	27.0	19072.0	123408.0
575	61716560.0	0.0	4294902800.0	57407.0	96988.0	130700.0	254502.0	262143.0	114940.0	19812.0	25189.0	96980.0	14.0	8.0	25984.0	13.0	7.0	34312.0	6.0	3.0	9224.0	123433.0
576	61736400.0	0.0	4294902800.0	81209.0	158830.0	160376.0	262122.0	262143.0	163656.0	45629.0	65491.0	109652.0	44.0	61.0	93348.0	14.0	13.0	33328.0	17.0	8.0	11076.0	123473.0
577	61752240.0	0.0	4294902800.0	84656.0	143274.0	124740.0	262122.0	262143.0	129632.0	45215.0	61255.0	103252.0	88.0	95.0	68752.0	49.0	59.0	62344.0	42.0	44.0	57072.0	123504.0
578	61776388.0	0.0	4294902800.0	74597.0	128267.0	129972.0	262122.0	262143.0	149580.0	38635.0	49678.0	97236.0	34.0	40.0	73588.0	24.0	17.0	18612.0	13.0	10.0	31456.0	123553.0
579	61792410.0	0.0	4294902800.0	75219.0	102429.0	103212.0	262122.0	262143.0	117572.0	18488.0	23665.0	97240.0	29.0	30.0	64480.0	4.0	3.0	14260.0	32.0	44.0	86448.0	123585.0
580	61795990.0	0.0	4294902800.0	80716.0	122034.0	119292.0	262122.0	262143.0	136888.0	34479.0	45301.0	99696.0	35.0	36.0	52152.0	5.0	3.0	9116.0	1.0	1.0	3744.0	123592.0
581	61817330.0	0.0	4294902800.0	61540.0	102657.0	136032.0	250283.0	262143.0	126400.0	22884.0	28952.0	95680.0	31.0	25.0	52392.0	6.0	4.0	14936.0	7.0	3.0	11772.0	123635.0
583	61849844.0	0.0	4294902800.0	78879.0	126650.0	129204.0	262122.0	262143.0	146844.0	25612.0	34025.0	102076.0	16.0	12.0	35208.0	20.0	17.0	32696.0	6.0	4.0	17212.0	123700.0
584	61872104.0	0.0	4294902800.0	58282.0	101310.0	141352.0	253199.0	262143.0	135772.0	39766.0	56401.0	108384.0	54.0	64.0	78828.0	23.0	30.0	42040.0	11.0	7.0	10240.0	123744.0
585	61886480.0	0.0	4294902800.0	78325.0	124801.0	121428.0	262122.0	262143.0	126888.0	32001.0	41033.0	97076.0	48.0	39.0	47276.0	17.0	15.0	21400.0	14.0	9.0	33760.0	123773.0
586	61899590.0	0.0	4294902800.0	83793.0	165877.0	164404.0	262122.0	262143.0	180192.0	38603.0	52149.0	102160.0	42.0	49.0	77048.0	18.0	7.0	15880.0	16.0	6.0	34676.0	123799.0
588	61931724.0	0.0	4294902800.0	70759.0	131880.0	147332.0	262122.0	262143.0	146036.0	43089.0	60255.0	106772.0	36.0	45.0	46060.0	18.0	13.0	39140.0	18.0	15.0	37840.0	123863.0
589	61953308.0	0.0	4294902800.0	83885.0	130839.0	117224.0	262122.0	262143.0	116224.0	51609.0	69041.0	102588.0	50.0	47.0	49000.0	22.0	26.0	47044.0	39.0	45.0	77008.0	123907.0
590	61975764.0	0.0	4294902800.0	66560.0	107707.0	125264.0	252271.0	262143.0	128076.0	28724.0	36983.0	98068.0	35.0	30.0	46660.0	11.0	7.0	24980.0	28.0	24.0	47988.0	123952.0
591	62001468.0	0.0	4294902800.0	89473.0	149827.0	126756.0	262122.0	262143.0	143080.0	47503.0	62535.0	99936.0	63.0	61.0	55368.0	22.0	15.0	44548.0	11.0	8.0	24304.0	124003.0
592	62030910.0	0.0	4294902800.0	64205.0	104802.0	131736.0	262122.0	262143.0	125148.0	35958.0	48309.0	102888.0	16.0	14.0	42300.0	21.0	17.0	15636.0	28.0	24.0	37168.0	124062.0
593	62050310.0	0.0	4294902800.0	99979.0	163062.0	126364.0	262122.0	262143.0	144984.0	53213.0	72793.0	104824.0	52.0	55.0	63680.0	20.0	15.0	40004.0	27.0	16.0	29704.0	124101.0
594	62080428.0	0.0	4294902800.0	74627.0	116906.0	117684.0	262122.0	262143.0	114840.0	26114.0	33116.0	97052.0	29.0	18.0	22100.0	10.0	4.0	17900.0	25.0	22.0	38396.0	124161.0
595	62093250.0	0.0	4294902800.0	79182.0	131446.0	133496.0	262122.0	262143.0	138800.0	33704.0	42882.0	96200.0	31.0	31.0	52580.0	5.0	3.0	14316.0	40.0	36.0	51884.0	124186.0
596	62095400.0	0.0	4294902800.0	66332.0	113619.0	133276.0	262122.0	262143.0	125432.0	28457.0	36693.0	98016.0	41.0	33.0	38912.0	20.0	12.0	32228.0	9.0	8.0	26724.0	124191.0
597	62116812.0	0.0	4294902800.0	67966.0	128981.0	153808.0	262122.0	262143.0	132852.0	49225.0	65696.0	100968.0	38.0	43.0	57112.0	15.0	13.0	29120.0	29.0	37.0	45264.0	124234.0
598	62130984.0	0.0	4294902800.0	83541.0	128591.0	114372.0	259713.0	262143.0	111800.0	30492.0	38353.0	96044.0	38.0	35.0	54232.0	11.0	4.0	11316.0	11.0	9.0	24868.0	124262.0
599	62134340.0	0.0	4294902800.0	63977.0	105608.0	125848.0	262122.0	262143.0	121964.0	29222.0	36500.0	94848.0	29.0	38.0	91428.0	19.0	5.0	17488.0	18.0	9.0	31716.0	124269.0
600	62157900.0	0.0	4294902800.0	79007.0	145146.0	146748.0	262122.0	262143.0	159420.0	47727.0	68635.0	110316.0	66.0	77.0	80672.0	33.0	35.0	54628.0	17.0	9.0	23108.0	124316.0
601	62166640.0	0.0	4294902800.0	61612.0	110835.0	145392.0	249284.0	262143.0	146396.0	34584.0	45749.0	99788.0	47.0	53.0	89088.0	28.0	28.0	42240.0	33.0	11.0	20708.0	124333.0
603	62200960.0	0.0	4294902800.0	74262.0	126197.0	131832.0	262122.0	262143.0	136504.0	39034.0	51214.0	99472.0	47.0	61.0	79440.0	32.0	34.0	34896.0	14.0	10.0	21684.0	124402.0
604	62205028.0	0.0	4294902800.0	62448.0	98405.0	122380.0	262122.0	262143.0	103172.0	22487.0	28613.0	96956.0	29.0	30.0	60408.0	16.0	12.0	34792.0	18.0	7.0	15652.0	124410.0
605	62218476.0	0.0	4294902800.0	52792.0	89080.0	137280.0	201730.0	262143.0	149184.0	26102.0	38325.0	113384.0	47.0	57.0	76860.0	25.0	23.0	47104.0	11.0	7.0	17460.0	124437.0
606	62222984.0	0.0	4294902800.0	64363.0	107718.0	132036.0	262122.0	262143.0	127028.0	36167.0	46484.0	97900.0	23.0	19.0	34568.0	10.0	5.0	12868.0	8.0	4.0	13496.0	124446.0
607	62241290.0	0.0	4294902800.0	70208.0	121216.0	133084.0	262122.0	262143.0	143472.0	30954.0	41815.0	103244.0	42.0	45.0	63148.0	7.0	5.0	13664.0	10.0	7.0	22692.0	124483.0
608	62251468.0	0.0	4294902800.0	65817.0	118586.0	146472.0	262122.0	262143.0	133360.0	35215.0	45903.0	98640.0	27.0	25.0	57664.0	5.0	3.0	19772.0	20.0	16.0	11844.0	124503.0
610	62302024.0	0.0	4294902800.0	69990.0	118212.0	126332.0	262122.0	262143.0	132976.0	30373.0	40144.0	100904.0	27.0	20.0	21208.0	13.0	8.0	37364.0	28.0	37.0	40960.0	124604.0
611	62309964.0	0.0	4294902800.0	61294.0	93482.0	115412.0	239292.0	262143.0	112516.0	26027.0	33207.0	97688.0	31.0	33.0	64060.0	13.0	8.0	39848.0	16.0	8.0	16460.0	124620.0
612	62342550.0	0.0	4294902800.0	86866.0	135487.0	120288.0	262122.0	262143.0	143456.0	38374.0	48613.0	95568.0	46.0	44.0	52756.0	10.0	9.0	22208.0	12.0	8.0	21676.0	124685.0
613	62360976.0	0.0	4294902800.0	60337.0	100327.0	129876.0	242322.0	262143.0	128548.0	33564.0	44111.0	99476.0	42.0	35.0	33132.0	22.0	9.0	16316.0	15.0	9.0	31924.0	124722.0
