	TLSW	TMSW	Event Info	FSC 488/10-H	FSC 488/10-A	FSC 488/10-W	FSC 405/10 (spd)-H	FSC 405/10 (spd)-A	FSC 405/10 (spd)-W	SSC 488/10-H	SSC 488/10-A	SSC 488/10-W	IFNL1-H	IFNL1-A	IFNL1-W	IFNB1-H	IFNB1-A	IFNB1-W	M2-H	M2-A	M2-W	TIME
9653	898952640.0	0.0	4294901800.0	77447.0	131221.0	132956.0	262122.0	262143.0	131540.0	37071.0	48209.0	98892.0	18.0	11.0	21272.0	52.0	46.0	55888.0	2.0	2.0	5076.0	1797905.0
9655	900813800.0	0.0	4294901800.0	70994.0	126679.0	137864.0	262122.0	262143.0	126732.0	41415.0	52683.0	96732.0	32.0	36.0	76132.0	58.0	75.0	70792.0	34.0	33.0	27588.0	1801628.0
9657	901883300.0	0.0	4294901800.0	85967.0	155442.0	132980.0	262122.0	262143.0	155720.0	60487.0	87150.0	110208.0	61.0	67.0	70640.0	84.0	112.0	89148.0	67.0	75.0	52116.0	1803767.0
9659	902874700.0	0.0	4294901800.0	75590.0	128937.0	130812.0	262122.0	262143.0	127832.0	49503.0	63691.0	98112.0	37.0	28.0	37524.0	79.0	114.0	93392.0	39.0	45.0	72544.0	1805749.0
9660	902891600.0	0.0	4294901800.0	73999.0	113970.0	116224.0	262122.0	262143.0	108040.0	28341.0	34484.0	91840.0	7.0	6.0	23732.0	37.0	27.0	32604.0	8.0	5.0	16476.0	1805783.0
9661	902905660.0	0.0	4294901800.0	68338.0	110379.0	123956.0	257855.0	262143.0	116968.0	36337.0	46512.0	97040.0	25.0	21.0	36412.0	24.0	30.0	74512.0	6.0	2.0	7760.0	1805811.0
9663	903389760.0	0.0	4294901800.0	71621.0	121259.0	137228.0	262122.0	262143.0	132980.0	39180.0	51689.0	99736.0	12.0	9.0	21920.0	29.0	41.0	91632.0	18.0	12.0	26244.0	1806779.0
9664	904208000.0	0.0	4294901800.0	77582.0	123914.0	126384.0	262122.0	262143.0	127116.0	35977.0	47785.0	101216.0	15.0	16.0	36800.0	45.0	47.0	73080.0	19.0	12.0	15564.0	1808416.0
9665	904851260.0	0.0	4294901800.0	79688.0	142251.0	140884.0	262122.0	262143.0	125608.0	46982.0	63344.0	102756.0	28.0	23.0	58800.0	56.0	54.0	59584.0	20.0	18.0	38600.0	1809703.0
9666	904866100.0	0.0	4294901800.0	70595.0	117286.0	131076.0	262122.0	262143.0	130792.0	31088.0	40618.0	99796.0	48.0	52.0	59356.0	52.0	58.0	81628.0	20.0	19.0	50004.0	1809732.0
9667	904892300.0	0.0	4294901800.0	64208.0	147743.0	204708.0	237968.0	262143.0	202080.0	35004.0	70173.0	170304.0	21.0	9.0	20436.0	46.0	79.0	91732.0	7.0	3.0	9864.0	1809785.0
9669	906330800.0	0.0	4294901800.0	78015.0	131801.0	128228.0	262122.0	262143.0	128000.0	49538.0	64622.0	99380.0	30.0	33.0	62092.0	42.0	38.0	53904.0	31.0	29.0	51472.0	1812662.0
9670	906335400.0	0.0	4294901800.0	66228.0	110718.0	135340.0	230346.0	262143.0	133680.0	21780.0	30422.0	105784.0	18.0	18.0	35220.0	34.0	45.0	83180.0	12.0	12.0	20232.0	1812671.0
9671	906367550.0	0.0	4294901800.0	73447.0	130659.0	150552.0	262122.0	262143.0	146884.0	40004.0	54638.0	104384.0	21.0	19.0	22520.0	42.0	51.0	66968.0	26.0	20.0	45000.0	1812735.0
9674	907139500.0	0.0	4294901800.0	75391.0	98152.0	99244.0	261430.0	262143.0	102804.0	22879.0	26442.0	86840.0	16.0	18.0	33076.0	10.0	5.0	15144.0	16.0	9.0	25876.0	1814279.0
9675	907163260.0	0.0	4294901800.0	53443.0	94731.0	143004.0	196018.0	262143.0	136588.0	19907.0	25297.0	95744.0	31.0	22.0	30176.0	28.0	31.0	64368.0	2.0	3.0	8652.0	1814327.0
9676	907581100.0	0.0	4294901800.0	71635.0	110989.0	115524.0	243399.0	262143.0	111620.0	22240.0	28775.0	98292.0	25.0	29.0	30248.0	56.0	67.0	62072.0	17.0	7.0	20208.0	1815162.0
9677	908027000.0	0.0	4294901800.0	80601.0	134357.0	128168.0	262122.0	262143.0	129016.0	47221.0	63885.0	102992.0	46.0	37.0	44012.0	75.0	87.0	71868.0	15.0	7.0	31820.0	1816054.0
9678	908292400.0	0.0	4294901800.0	99661.0	149637.0	113544.0	262122.0	262143.0	127148.0	42345.0	53062.0	95856.0	33.0	36.0	63520.0	64.0	74.0	48084.0	19.0	6.0	13436.0	1816585.0
9679	908554500.0	0.0	4294901800.0	82470.0	124978.0	112900.0	262122.0	262143.0	115000.0	37224.0	48458.0	98628.0	42.0	38.0	51564.0	59.0	52.0	54984.0	24.0	27.0	49276.0	1817109.0
9680	908630500.0	0.0	4294901800.0	87007.0	123366.0	103240.0	262122.0	262143.0	127856.0	27447.0	34259.0	94784.0	10.0	7.0	19124.0	25.0	28.0	42032.0	16.0	12.0	35892.0	1817261.0
9681	908650430.0	0.0	4294901800.0	71283.0	145403.0	158416.0	262122.0	262143.0	166532.0	33737.0	70970.0	172832.0	49.0	65.0	85076.0	96.0	149.0	53048.0	26.0	35.0	55984.0	1817301.0
9682	908928300.0	0.0	4294901800.0	74687.0	129305.0	134540.0	262122.0	262143.0	126400.0	39228.0	50325.0	97488.0	35.0	33.0	53072.0	57.0	53.0	56300.0	12.0	4.0	10320.0	1817857.0
9683	909010240.0	0.0	4294901800.0	73956.0	166925.0	180448.0	262122.0	262143.0	174900.0	48611.0	79082.0	124720.0	23.0	25.0	51752.0	67.0	123.0	132556.0	25.0	28.0	66684.0	1818021.0
9686	910677250.0	0.0	4294901800.0	101594.0	172111.0	129260.0	262122.0	262143.0	150164.0	68945.0	87954.0	96468.0	47.0	56.0	59240.0	68.0	83.0	84136.0	26.0	31.0	54956.0	1821355.0
9687	910692200.0	0.0	4294901800.0	84024.0	128217.0	119500.0	262122.0	262143.0	124408.0	39225.0	49295.0	95920.0	69.0	64.0	59044.0	29.0	29.0	44796.0	11.0	10.0	37344.0	1821384.0
9688	910705860.0	0.0	4294901800.0	77639.0	156590.0	161388.0	262122.0	262143.0	171100.0	31605.0	76765.0	192928.0	24.0	24.0	26444.0	31.0	67.0	67292.0	20.0	11.0	29408.0	1821412.0
9689	910782900.0	0.0	4294901800.0	76507.0	137256.0	150124.0	262122.0	262143.0	126712.0	36997.0	48209.0	100032.0	31.0	30.0	50952.0	43.0	51.0	76984.0	20.0	22.0	55456.0	1821566.0
9691	911545600.0	0.0	4294901800.0	70460.0	117883.0	128612.0	262122.0	262143.0	126500.0	40172.0	52795.0	99880.0	11.0	6.0	11976.0	26.0	25.0	50192.0	7.0	3.0	9628.0	1823091.0
9693	912267460.0	0.0	4294901800.0	97158.0	154965.0	121928.0	262122.0	262143.0	135004.0	45098.0	54831.0	92240.0	35.0	30.0	51924.0	46.0	41.0	50040.0	21.0	10.0	22212.0	1824535.0
9695	913395260.0	0.0	4294901800.0	94033.0	165798.0	134136.0	262122.0	262143.0	147652.0	59958.0	82800.0	104892.0	51.0	51.0	70564.0	130.0	173.0	90808.0	22.0	17.0	33728.0	1826791.0
9696	913523400.0	0.0	4294901800.0	76804.0	121980.0	125884.0	262122.0	262143.0	135256.0	35611.0	48846.0	105288.0	25.0	22.0	45772.0	41.0	37.0	56044.0	21.0	13.0	16784.0	1827047.0
9697	913648960.0	0.0	4294901800.0	76798.0	114907.0	118504.0	262122.0	262143.0	133916.0	35649.0	46989.0	100160.0	13.0	12.0	15584.0	49.0	66.0	74448.0	7.0	8.0	37324.0	1827298.0
9698	913800100.0	0.0	4294901800.0	90372.0	176366.0	163604.0	262122.0	262143.0	173972.0	49829.0	69802.0	107576.0	39.0	41.0	65052.0	64.0	78.0	73784.0	45.0	44.0	58904.0	1827600.0
9699	913842800.0	0.0	4294901800.0	71537.0	144330.0	165928.0	262122.0	262143.0	164592.0	41978.0	59904.0	109076.0	24.0	30.0	70272.0	91.0	107.0	80328.0	16.0	7.0	18976.0	1827686.0
9701	913869300.0	0.0	4294901800.0	68499.0	168223.0	205432.0	262122.0	262143.0	192640.0	49460.0	104572.0	170004.0	58.0	91.0	114592.0	117.0	226.0	151692.0	29.0	33.0	71228.0	1827739.0
9702	913876200.0	0.0	4294901800.0	58125.0	91661.0	120212.0	246840.0	262143.0	119672.0	17495.0	25003.0	107832.0	18.0	10.0	16052.0	24.0	22.0	15124.0	68.0	83.0	85992.0	1827752.0
9705	915478100.0	0.0	4294901800.0	76025.0	130380.0	139276.0	262122.0	262143.0	155060.0	29901.0	40111.0	101688.0	22.0	20.0	46064.0	40.0	46.0	63932.0	29.0	37.0	45128.0	1830956.0
9707	915660600.0	0.0	4294901800.0	91328.0	165127.0	132740.0	262122.0	262143.0	155144.0	55233.0	82418.0	114548.0	49.0	48.0	61332.0	92.0	118.0	92080.0	23.0	22.0	46160.0	1831321.0
9708	916055040.0	0.0	4294901800.0	77813.0	124773.0	124040.0	262122.0	262143.0	122104.0	34033.0	44955.0	100768.0	16.0	20.0	31788.0	74.0	79.0	43180.0	6.0	3.0	10108.0	1832110.0
9710	916267970.0	0.0	4294901800.0	76315.0	135243.0	137980.0	262122.0	262143.0	148928.0	53747.0	70990.0	99432.0	61.0	65.0	67272.0	157.0	189.0	88160.0	38.0	53.0	100060.0	1832536.0
9711	916649900.0	0.0	4294901800.0	95964.0	161484.0	127288.0	262122.0	262143.0	137188.0	46157.0	61410.0	101040.0	47.0	54.0	74980.0	94.0	110.0	76532.0	13.0	11.0	28896.0	1833300.0
9712	916789900.0	0.0	4294901800.0	77564.0	144664.0	147644.0	262122.0	262143.0	143708.0	52660.0	74006.0	107276.0	42.0	40.0	38396.0	88.0	116.0	92428.0	46.0	38.0	45648.0	1833580.0
9713	917202000.0	0.0	4294901800.0	67565.0	110570.0	123132.0	245315.0	262143.0	128468.0	27752.0	35776.0	98144.0	18.0	19.0	22012.0	39.0	34.0	38544.0	3.0	2.0	9160.0	1834404.0
9714	917236200.0	0.0	4294901800.0	61475.0	98102.0	128400.0	262122.0	262143.0	112188.0	22314.0	28400.0	96352.0	7.0	6.0	13340.0	14.0	9.0	26616.0	0.0	1.0	3508.0	1834472.0
9715	917295400.0	0.0	4294901800.0	77978.0	139203.0	138516.0	262122.0	262143.0	131408.0	41056.0	54955.0	102308.0	17.0	16.0	45260.0	74.0	81.0	56976.0	8.0	3.0	8240.0	1834591.0
9716	917310600.0	0.0	4294901800.0	66087.0	112712.0	129384.0	250329.0	262143.0	138196.0	30936.0	39698.0	97640.0	30.0	19.0	40360.0	35.0	31.0	66892.0	1.0	1.0	4776.0	1834621.0
9717	917394300.0	0.0	4294901800.0	89872.0	156121.0	132116.0	262122.0	262143.0	158396.0	46505.0	63835.0	105100.0	28.0	25.0	56676.0	58.0	53.0	59160.0	3.0	2.0	7436.0	1834789.0
9718	917431550.0	0.0	4294901800.0	106886.0	168539.0	122048.0	262122.0	262143.0	131564.0	62699.0	84107.0	102456.0	35.0	42.0	64880.0	67.0	65.0	62544.0	33.0	30.0	31212.0	1834863.0
9719	917441900.0	0.0	4294901800.0	85002.0	153499.0	141436.0	262122.0	262143.0	151404.0	49571.0	66678.0	101972.0	56.0	51.0	58832.0	61.0	66.0	70708.0	26.0	32.0	65712.0	1834884.0
9720	917463040.0	0.0	4294901800.0	78639.0	135583.0	139204.0	262122.0	262143.0	141672.0	43289.0	63624.0	113144.0	66.0	82.0	75520.0	21.0	24.0	50260.0	116.0	165.0	95408.0	1834926.0
9721	917488640.0	0.0	4294901800.0	75661.0	142507.0	144528.0	262122.0	262143.0	169004.0	55209.0	85434.0	118644.0	37.0	45.0	77224.0	41.0	52.0	26524.0	26.0	30.0	39668.0	1834977.0
9724	917678460.0	0.0	4294901800.0	80401.0	163166.0	164760.0	262122.0	262143.0	173984.0	49560.0	76713.0	119344.0	32.0	33.0	28412.0	86.0	113.0	79640.0	21.0	26.0	67376.0	1835357.0
9725	917697900.0	0.0	4294901800.0	68319.0	173578.0	223740.0	262122.0	262143.0	225048.0	34696.0	74046.0	181468.0	20.0	12.0	23212.0	38.0	60.0	49952.0	11.0	8.0	21900.0	1835396.0
9726	917885060.0	0.0	4294901800.0	69307.0	130263.0	154936.0	262122.0	262143.0	151252.0	37201.0	54135.0	112276.0	22.0	23.0	55520.0	33.0	49.0	90104.0	9.0	5.0	29884.0	1835770.0
9729	918113700.0	0.0	4294901800.0	75319.0	127506.0	128704.0	262122.0	262143.0	128156.0	31965.0	42024.0	99208.0	33.0	41.0	83432.0	54.0	57.0	84020.0	46.0	42.0	41568.0	1836228.0
9730	918140700.0	0.0	4294901800.0	66790.0	127369.0	150848.0	262122.0	262143.0	143432.0	41449.0	59088.0	109424.0	16.0	25.0	81028.0	56.0	73.0	84060.0	23.0	8.0	17628.0	1836281.0
9732	918666430.0	0.0	4294901800.0	82479.0	158153.0	151168.0	262122.0	262143.0	160700.0	66424.0	92495.0	105632.0	51.0	61.0	56132.0	82.0	103.0	83328.0	24.0	32.0	67716.0	1837333.0
9734	918706050.0	0.0	4294901800.0	74511.0	160745.0	153236.0	262122.0	262143.0	136508.0	63788.0	104208.0	113856.0	44.0	61.0	70180.0	30.0	35.0	57144.0	23.0	19.0	24080.0	1837412.0
9735	919298050.0	0.0	4294901800.0	92765.0	182061.0	161044.0	262122.0	262143.0	181000.0	58957.0	84763.0	110160.0	45.0	43.0	50648.0	95.0	135.0	101092.0	40.0	33.0	42228.0	1838596.0
9736	919314560.0	0.0	4294901800.0	71427.0	122540.0	141968.0	262122.0	262143.0	147980.0	34133.0	48406.0	108648.0	33.0	36.0	62260.0	49.0	58.0	73704.0	26.0	12.0	12852.0	1838629.0
9737	919322050.0	0.0	4294901800.0	75182.0	122528.0	124548.0	262122.0	262143.0	132264.0	40719.0	49630.0	92512.0	51.0	46.0	64464.0	55.0	57.0	72016.0	27.0	26.0	47276.0	1838644.0
9738	919327700.0	0.0	4294901800.0	60901.0	95941.0	123384.0	262122.0	262143.0	115736.0	22981.0	29099.0	96892.0	7.0	4.0	10072.0	30.0	28.0	45368.0	2.0	2.0	10440.0	1838655.0
9739	919336900.0	0.0	4294901800.0	63916.0	118212.0	154424.0	261156.0	262143.0	148216.0	39645.0	51632.0	97264.0	25.0	22.0	48008.0	9.0	5.0	12140.0	20.0	6.0	12460.0	1838674.0
9740	919348000.0	0.0	4294901800.0	83856.0	146115.0	137832.0	262122.0	262143.0	152492.0	62145.0	86382.0	106564.0	114.0	116.0	74916.0	63.0	67.0	58400.0	94.0	140.0	116748.0	1838696.0
9741	919366200.0	0.0	4294901800.0	78677.0	150361.0	152424.0	262122.0	262143.0	159444.0	55202.0	76605.0	105360.0	50.0	59.0	63464.0	128.0	154.0	86816.0	48.0	48.0	34216.0	1838732.0
9745	919399300.0	0.0	4294901800.0	74426.0	143831.0	154892.0	262122.0	262143.0	144552.0	46028.0	65224.0	108772.0	32.0	29.0	58108.0	71.0	69.0	35388.0	29.0	18.0	24188.0	1838799.0
9746	919426940.0	0.0	4294901800.0	45909.0	85983.0	145056.0	208370.0	262143.0	120348.0	26112.0	34391.0	98788.0	54.0	63.0	70148.0	10.0	12.0	10032.0	55.0	54.0	28580.0	1838854.0
9747	919564740.0	0.0	4294901800.0	66873.0	123387.0	157676.0	262122.0	262143.0	161832.0	42380.0	63397.0	115052.0	23.0	29.0	50724.0	47.0	48.0	56892.0	12.0	4.0	15364.0	1839129.0
9748	919865500.0	0.0	4294901800.0	74448.0	121632.0	125088.0	262122.0	262143.0	111004.0	33032.0	42729.0	98188.0	30.0	22.0	32264.0	51.0	67.0	87340.0	13.0	6.0	19324.0	1839731.0
9749	919923600.0	0.0	4294901800.0	88452.0	135984.0	119348.0	262122.0	262143.0	138928.0	35986.0	46916.0	99732.0	25.0	17.0	22048.0	66.0	79.0	87660.0	6.0	4.0	9084.0	1839847.0
9750	919942600.0	0.0	4294901800.0	89242.0	146099.0	126660.0	262122.0	262143.0	139556.0	37849.0	49504.0	99120.0	26.0	17.0	17696.0	23.0	21.0	25004.0	12.0	7.0	22252.0	1839885.0
9751	919954700.0	0.0	4294901800.0	68002.0	104659.0	117712.0	262122.0	262143.0	117464.0	33662.0	46967.0	106340.0	32.0	37.0	62984.0	17.0	21.0	56228.0	0.0	1.0	4140.0	1839909.0
9752	919966700.0	0.0	4294901800.0	69230.0	125285.0	143584.0	262122.0	262143.0	141460.0	40077.0	52861.0	100184.0	25.0	19.0	22660.0	35.0	31.0	45048.0	11.0	5.0	17548.0	1839933.0
9753	919975300.0	0.0	4294901800.0	66761.0	124092.0	145652.0	262122.0	262143.0	161980.0	44710.0	71069.0	121884.0	33.0	40.0	72752.0	74.0	101.0	92444.0	20.0	14.0	22176.0	1839951.0
9754	919986000.0	0.0	4294901800.0	75058.0	121470.0	128136.0	262122.0	262143.0	127552.0	38979.0	50790.0	98148.0	25.0	29.0	43956.0	40.0	56.0	87332.0	21.0	14.0	33368.0	1839972.0
9755	920002940.0	0.0	4294901800.0	66873.0	176875.0	217724.0	262122.0	262143.0	198444.0	52565.0	101500.0	152028.0	54.0	68.0	91172.0	121.0	237.0	131872.0	41.0	61.0	67688.0	1840006.0
9758	920229950.0	0.0	4294901800.0	69860.0	123216.0	141012.0	262122.0	262143.0	147180.0	41341.0	56694.0	105100.0	47.0	33.0	39740.0	55.0	72.0	78700.0	10.0	5.0	22512.0	1840460.0
9761	920398340.0	0.0	4294901800.0	68865.0	114826.0	128388.0	245861.0	262143.0	114232.0	40755.0	52986.0	98408.0	28.0	29.0	37380.0	32.0	30.0	60980.0	30.0	19.0	22376.0	1840797.0
9762	920410240.0	0.0	4294901800.0	76671.0	138367.0	148576.0	262122.0	262143.0	140148.0	41949.0	56142.0	101480.0	31.0	32.0	38852.0	71.0	92.0	79988.0	38.0	21.0	32016.0	1840820.0
9763	920423360.0	0.0	4294901800.0	65222.0	166166.0	218972.0	262122.0	262143.0	203444.0	34308.0	78394.0	182964.0	34.0	29.0	50824.0	76.0	138.0	122640.0	26.0	22.0	38920.0	1840847.0
9764	920441500.0	0.0	4294901800.0	84996.0	143300.0	129524.0	262122.0	262143.0	149608.0	46726.0	65807.0	106696.0	25.0	19.0	17884.0	33.0	31.0	40776.0	12.0	8.0	22272.0	1840883.0
9766	921001000.0	0.0	4294901800.0	84496.0	153259.0	138592.0	262122.0	262143.0	138556.0	52206.0	68639.0	99720.0	25.0	15.0	31220.0	30.0	30.0	59296.0	10.0	6.0	12420.0	1842002.0
9767	921073660.0	0.0	4294901800.0	69837.0	117409.0	132328.0	262122.0	262143.0	139684.0	36537.0	48301.0	100312.0	19.0	12.0	27616.0	31.0	44.0	87016.0	7.0	4.0	14912.0	1842147.0
9768	921091500.0	0.0	4294901800.0	64257.0	154742.0	211972.0	262122.0	262143.0	192328.0	31454.0	66999.0	174504.0	28.0	49.0	91104.0	51.0	82.0	102672.0	17.0	13.0	31308.0	1842183.0
9769	921114750.0	0.0	4294901800.0	69421.0	160533.0	203568.0	262122.0	262143.0	171316.0	36218.0	71635.0	159996.0	34.0	59.0	72908.0	45.0	89.0	91500.0	57.0	63.0	71764.0	1842230.0
9770	921124100.0	0.0	4294901800.0	61879.0	112063.0	128368.0	236094.0	262143.0	155220.0	21451.0	38593.0	140268.0	17.0	10.0	16936.0	11.0	13.0	39912.0	130.0	186.0	112688.0	1842248.0
9771	921600260.0	0.0	4294901800.0	68548.0	116283.0	133576.0	251492.0	262143.0	116552.0	31630.0	39770.0	95724.0	18.0	18.0	60772.0	24.0	20.0	28536.0	29.0	14.0	17828.0	1843200.0
9772	921624400.0	0.0	4294901800.0	69173.0	126851.0	141052.0	262122.0	262143.0	123016.0	44935.0	60962.0	103200.0	12.0	7.0	23688.0	39.0	43.0	47188.0	24.0	24.0	55384.0	1843249.0
9773	921648450.0	0.0	4294901800.0	71426.0	164675.0	180604.0	259459.0	262143.0	159704.0	45490.0	85455.0	148780.0	49.0	71.0	55840.0	86.0	146.0	130760.0	55.0	49.0	34040.0	1843297.0
9774	921669200.0	0.0	4294901800.0	93297.0	139598.0	112724.0	262122.0	262143.0	123584.0	32241.0	44233.0	103368.0	34.0	30.0	48544.0	6.0	2.0	5808.0	79.0	93.0	63452.0	1843338.0
9775	922069500.0	0.0	4294901800.0	83617.0	148789.0	145280.0	262122.0	262143.0	154900.0	47706.0	63188.0	101552.0	47.0	40.0	49060.0	48.0	59.0	76372.0	32.0	28.0	26948.0	1844139.0
9776	922134800.0	0.0	4294901800.0	85018.0	152325.0	141592.0	262122.0	262143.0	150528.0	60242.0	78057.0	99216.0	34.0	31.0	61552.0	62.0	70.0	62272.0	11.0	6.0	13100.0	1844270.0
9777	922180100.0	0.0	4294901800.0	81590.0	158457.0	158000.0	262122.0	262143.0	162584.0	50565.0	72155.0	109704.0	30.0	37.0	69364.0	54.0	57.0	63992.0	16.0	12.0	33072.0	1844360.0
9778	922190340.0	0.0	4294901800.0	75382.0	147431.0	160368.0	262122.0	262143.0	146000.0	64815.0	90232.0	106204.0	59.0	57.0	68584.0	75.0	90.0	77892.0	49.0	39.0	30828.0	1844381.0
9779	922216100.0	0.0	4294901800.0	74583.0	121592.0	129588.0	262122.0	262143.0	144656.0	40127.0	51232.0	96956.0	17.0	16.0	46172.0	36.0	33.0	44324.0	11.0	4.0	11836.0	1844432.0
9781	922248960.0	0.0	4294901800.0	73187.0	122696.0	127760.0	262122.0	262143.0	124572.0	33471.0	44014.0	100480.0	10.0	9.0	17532.0	44.0	49.0	44088.0	28.0	21.0	49328.0	1844498.0
9782	922262400.0	0.0	4294901800.0	86761.0	155290.0	141264.0	262122.0	262143.0	155544.0	49483.0	68558.0	106112.0	42.0	29.0	32464.0	48.0	54.0	66844.0	14.0	7.0	22572.0	1844525.0
9783	922275400.0	0.0	4294901800.0	66068.0	177451.0	217656.0	262122.0	262143.0	193280.0	37896.0	89018.0	189432.0	20.0	40.0	74852.0	63.0	131.0	135404.0	38.0	58.0	66772.0	1844551.0
9785	922709060.0	0.0	4294901800.0	79689.0	135390.0	131836.0	262122.0	262143.0	139712.0	36155.0	46126.0	96096.0	28.0	31.0	48544.0	33.0	39.0	36492.0	16.0	10.0	31064.0	1845418.0
9786	923051650.0	0.0	4294901800.0	75600.0	135571.0	138260.0	262122.0	262143.0	146540.0	31144.0	41262.0	101404.0	25.0	24.0	37828.0	50.0	50.0	67264.0	3.0	2.0	8436.0	1846103.0
9787	923187800.0	0.0	4294901800.0	68974.0	121698.0	139432.0	261655.0	262143.0	116972.0	35052.0	45303.0	97816.0	18.0	16.0	19888.0	50.0	62.0	73856.0	27.0	12.0	16984.0	1846376.0
9789	923208600.0	0.0	4294901800.0	73870.0	131465.0	144456.0	262122.0	262143.0	137924.0	45805.0	61209.0	101328.0	50.0	41.0	46504.0	37.0	32.0	63864.0	44.0	33.0	19616.0	1846417.0
9790	923210240.0	0.0	4294901800.0	73475.0	136584.0	147780.0	262122.0	262143.0	143676.0	48223.0	66900.0	106288.0	43.0	42.0	52992.0	59.0	75.0	79260.0	38.0	39.0	44540.0	1846420.0
9792	923443460.0	0.0	4294901800.0	81073.0	156594.0	151292.0	262122.0	262143.0	144264.0	60824.0	79054.0	98224.0	40.0	42.0	59128.0	49.0	66.0	82620.0	31.0	19.0	36044.0	1846887.0
9793	923456400.0	0.0	4294901800.0	77657.0	132582.0	133808.0	262122.0	262143.0	136948.0	51471.0	72473.0	105164.0	43.0	49.0	65048.0	130.0	192.0	108928.0	36.0	25.0	17408.0	1846913.0
9794	923537660.0	0.0	4294901800.0	74806.0	129659.0	140588.0	262122.0	262143.0	135576.0	43851.0	56422.0	97756.0	43.0	41.0	52080.0	35.0	38.0	71512.0	32.0	23.0	19596.0	1847075.0
9795	923568900.0	0.0	4294901800.0	81869.0	152254.0	147792.0	262122.0	262143.0	166860.0	56668.0	73710.0	98688.0	42.0	48.0	74856.0	46.0	52.0	70732.0	21.0	12.0	30428.0	1847138.0
9796	923590340.0	0.0	4294901800.0	75744.0	112476.0	117400.0	254476.0	262143.0	127756.0	33842.0	42959.0	96568.0	24.0	23.0	41860.0	35.0	35.0	63536.0	14.0	14.0	16076.0	1847181.0
9797	923720000.0	0.0	4294901800.0	73162.0	137458.0	151144.0	262122.0	262143.0	136760.0	44206.0	62500.0	108620.0	42.0	38.0	48892.0	97.0	115.0	76440.0	38.0	41.0	48492.0	1847440.0
9798	923935740.0	0.0	4294901800.0	69211.0	105514.0	121232.0	259341.0	262143.0	126080.0	31138.0	40022.0	98028.0	21.0	13.0	17624.0	34.0	23.0	18664.0	9.0	5.0	36332.0	1847871.0
9799	923953900.0	0.0	4294901800.0	73703.0	109706.0	109244.0	239559.0	262143.0	116596.0	26796.0	31516.0	88380.0	1.0	1.0	5372.0	20.0	7.0	14264.0	2.0	1.0	4872.0	1847908.0
9800	923963650.0	0.0	4294901800.0	59585.0	96605.0	125496.0	262122.0	262143.0	114768.0	29679.0	41670.0	107576.0	6.0	4.0	15656.0	1.0	2.0	11892.0	10.0	3.0	9952.0	1847927.0
9801	923983740.0	0.0	4294901800.0	85399.0	160719.0	150612.0	262122.0	262143.0	157148.0	39997.0	54295.0	103524.0	18.0	23.0	72236.0	33.0	47.0	62168.0	17.0	7.0	18952.0	1847967.0
9802	924002300.0	0.0	4294901800.0	78457.0	134868.0	127936.0	262122.0	262143.0	136344.0	36645.0	50570.0	105588.0	30.0	36.0	73088.0	36.0	37.0	66372.0	43.0	47.0	18380.0	1848005.0
9803	924018000.0	0.0	4294901800.0	71580.0	128623.0	144312.0	262122.0	262143.0	145592.0	32750.0	43920.0	101776.0	46.0	51.0	67448.0	57.0	67.0	79092.0	30.0	27.0	21208.0	1848036.0
9804	924029250.0	0.0	4294901800.0	53051.0	101193.0	148416.0	222791.0	262143.0	130960.0	35545.0	50148.0	106008.0	10.0	10.0	16032.0	39.0	56.0	101588.0	21.0	17.0	33060.0	1848059.0
9806	924056700.0	0.0	4294901800.0	68587.0	157188.0	188332.0	262122.0	262143.0	178312.0	33413.0	82940.0	200880.0	84.0	173.0	77556.0	138.0	230.0	45564.0	46.0	92.0	118848.0	1848113.0
9807	924079550.0	0.0	4294901800.0	64286.0	122359.0	154812.0	262122.0	262143.0	142952.0	35334.0	46633.0	100456.0	15.0	12.0	10324.0	31.0	40.0	57596.0	13.0	8.0	25384.0	1848159.0
9808	924081200.0	0.0	4294901800.0	61708.0	160211.0	241248.0	262122.0	262143.0	224936.0	28977.0	77572.0	222740.0	18.0	23.0	44628.0	22.0	61.0	147988.0	8.0	3.0	15916.0	1848162.0
9810	924385540.0	0.0	4294901800.0	77168.0	130575.0	130388.0	262122.0	262143.0	131724.0	38698.0	49059.0	95240.0	40.0	44.0	69324.0	54.0	73.0	77220.0	1.0	1.0	4824.0	1848771.0
9811	924394100.0	0.0	4294901800.0	72172.0	113451.0	114060.0	262122.0	262143.0	112304.0	30381.0	39966.0	100380.0	16.0	10.0	31112.0	25.0	17.0	20332.0	13.0	4.0	27368.0	1848788.0
9812	924412900.0	0.0	4294901800.0	74165.0	137048.0	147000.0	262122.0	262143.0	150908.0	48848.0	68383.0	107300.0	50.0	58.0	54324.0	69.0	82.0	77800.0	59.0	78.0	97064.0	1848826.0
9813	924427650.0	0.0	4294901800.0	71225.0	117407.0	128808.0	262122.0	262143.0	115016.0	37625.0	49595.0	100484.0	40.0	46.0	58616.0	85.0	119.0	89196.0	35.0	46.0	72156.0	1848855.0
9814	924433860.0	0.0	4294901800.0	75684.0	141438.0	156288.0	262122.0	262143.0	181272.0	59918.0	99835.0	128896.0	20.0	18.0	46576.0	52.0	48.0	54704.0	28.0	18.0	19908.0	1848868.0
