"FSC-A","SSC-A","Comp-APC-A","Comp-BV421-A","Comp-FITC-A","Comp-PE-Texas Red-A","Time"
61201.738281,41980.261719,20.467960,3096.880371,173.278961,270.535675,44.547199
54590.140625,50515.531250,117.785027,3519.584961,143.993896,259.237183,44.548908
73281.726562,43577.812500,66.166138,3681.089600,179.857590,256.338196,44.549412
63067.867188,30693.056641,64.893814,2579.094238,76.551712,237.435730,44.549942
76075.367188,42459.144531,3.559683,4439.189453,312.202301,414.866943,44.550224
60821.601562,31974.712891,66.364571,2249.831299,77.652588,178.857025,44.550850
93830.679688,55117.734375,130.069580,4169.671387,252.957108,406.302612,44.552399
49307.238281,35796.765625,62.873981,1926.761475,153.433929,103.076576,44.552742
50612.851562,36836.617188,39.219910,3373.502197,165.483002,206.523712,44.553852
58885.207031,61770.394531,98.096954,3339.015625,172.069901,246.600601,44.554420
77676.304688,34125.378906,106.774849,2924.932617,229.308517,387.273407,44.555820
65276.578125,47600.359375,101.806320,2950.979492,211.645325,263.535522,44.556549
52776.464844,42938.351562,41.789459,2776.906982,95.560936,102.430275,44.558495
82542.757812,44673.289062,67.247459,3047.700439,134.404510,244.856247,44.558552
62145.882812,37939.105469,-15.242319,2396.703369,208.574066,252.946442,44.559910
70328.007812,30461.531250,39.890648,1798.772217,182.876083,211.793411,44.561008
72096.789062,39227.464844,17.825468,3162.574951,165.483002,368.835571,44.561577
40589.292969,21379.611328,-1.014706,2112.066650,109.824402,214.122665,44.563469
66721.398438,31571.097656,21.473410,2056.086670,118.841415,165.983673,44.565289
64378.156250,36222.066406,11.198159,3484.551758,256.933807,141.002029,44.565819
69293.656250,56473.636719,17.418161,3768.277832,222.915634,256.661957,44.567898
62768.304688,40854.105469,93.166527,2867.738037,133.661057,194.189972,44.569199
53241.332031,25304.587891,28.062708,2988.198730,89.029854,202.202499,44.570091
99857.500000,70227.632812,78.184143,4728.986816,205.634933,302.510315,44.570396
56608.781250,29489.984375,42.817932,2318.743896,88.076843,174.145264,44.572865
99857.437500,46131.238281,57.969685,4074.468506,187.836609,341.403412,44.573963
75128.781250,40637.761719,40.529152,3741.198242,187.702591,249.449661,44.574554
70130.335938,57514.714844,71.630287,3573.804443,233.633209,295.457581,44.575653
37531.484375,22254.207031,44.485569,2221.780518,69.923698,130.330505,44.575687
61570.105469,47496.312500,98.573738,2879.881348,170.255844,308.327362,44.577602
45014.621094,23488.826172,14.524396,2117.227783,67.783440,135.774948,44.578384
59845.191406,32057.125000,81.756439,2790.992920,98.280251,194.281250,44.578480
97320.984375,51557.753906,21.749660,3287.164307,77.379837,236.983276,44.579094
59479.785156,62007.011719,101.209122,3325.961670,145.478271,239.603836,44.579807
59850.187500,45185.796875,73.264267,3161.967773,108.874496,191.671402,44.580921
61154.550781,59915.941406,45.323822,3517.824463,184.619431,296.786987,44.581375
55682.054688,37546.785156,68.588402,2831.672607,264.019073,296.600861,44.581829
92423.273438,59621.628906,58.497005,5658.609863,292.738342,432.460876,44.582523
88574.125000,41075.046875,60.385635,4053.096436,185.893082,251.081573,44.583797
69268.953125,48148.285156,40.967762,3250.673828,210.643997,302.413513,44.585144
88134.921875,56780.191406,110.416618,3945.993652,227.178284,308.626740,44.587887
45147.687500,26498.980469,64.627197,2730.823486,107.313629,201.909988,44.588356
57923.101562,27570.611328,-1.168660,2549.768311,32.783279,186.304596,44.588993
74139.812500,36573.664062,77.998695,4576.468262,183.948959,262.534698,44.590775
79352.023438,49235.726562,83.868706,3665.364014,127.575005,240.606201,44.594460
77015.742188,36339.070312,25.324833,2975.387451,99.163773,253.351166,44.594784
71516.242188,46301.656250,57.203014,3437.739990,126.830734,235.037598,44.595905
92871.320312,43684.238281,72.392838,3916.546387,297.347046,336.909882,44.596493
90793.843750,47451.019531,73.957863,4315.085938,373.787659,430.793671,44.596634
58888.882812,35918.589844,46.788395,2776.239258,133.255508,259.805176,44.597828
51973.906250,27169.917969,39.144585,2371.445557,92.976509,255.096573,44.598286
60543.640625,43312.523438,-5.611437,2466.283936,184.485336,282.895508,44.601322
62731.460938,34916.687500,36.095764,3239.623535,139.538681,322.014923,44.602280
85278.132812,59331.226562,83.312592,4130.206055,203.763824,333.291473,44.603142
65691.382812,35463.238281,42.206760,3664.817871,171.330887,221.978333,44.604252
76290.656250,54568.265625,5.227332,3576.050781,168.172379,307.957428,44.604832
56494.316406,24274.933594,19.465874,1737.934814,63.641052,77.428680,44.607212
59534.238281,27159.279297,10.763603,2844.423340,126.966064,141.410553,44.607220
70110.148438,40486.878906,62.042961,3820.554199,138.323074,312.690613,44.609623
77485.578125,48509.023438,63.168751,3204.226074,285.488953,311.696960,44.609695
66692.359375,46249.617188,22.771626,3608.351807,196.407608,282.734436,44.609852
65188.843750,33537.847656,72.254776,2489.113037,269.773895,368.790253,44.610653
72654.226562,54254.859375,45.595161,3055.471924,75.239899,206.539505,44.610786
69641.000000,44323.964844,32.628258,3654.738770,124.800514,179.596558,44.610950
74236.617188,47909.960938,-25.712807,3534.703369,139.673721,286.683685,44.612091
61483.433594,41676.031250,49.182514,3648.727783,222.249344,329.049561,44.613304
101607.031250,46476.808594,37.571064,3666.821533,170.121429,319.249908,44.614254
47625.304688,50606.593750,54.657295,1787.661255,66.885918,137.007721,44.614525
70637.085938,53692.972656,58.974300,3054.986084,213.580765,246.183563,44.614742
86367.242188,72744.984375,88.947998,4231.480469,146.759949,252.112930,44.614922
42105.449219,31087.814453,49.689220,3092.205078,134.539673,244.598404,44.615139
78416.429688,59349.406250,39.862232,4128.870117,206.035797,342.593323,44.615887
89519.585938,39736.687500,74.556206,5321.210938,433.700439,570.417542,44.616116
86163.195312,52998.093750,99.991920,3727.294434,146.287781,230.771118,44.616486
59251.687500,44015.398438,90.125465,4325.893555,207.973007,382.933228,44.616768
98978.835938,75884.062500,71.477142,5681.803223,239.749100,533.874146,44.617363
90765.148438,66713.460938,70.743675,3895.963379,300.176331,505.325623,44.618237
59110.269531,52371.718750,41.904507,2369.745605,162.456100,254.345428,44.618351
82167.484375,51303.105469,38.782230,3360.205566,93.520691,288.474945,44.618736
116215.062500,66512.039062,150.277954,5215.322266,247.385376,397.479218,44.619049
61515.378906,42056.878906,103.346359,3356.744629,288.455658,341.889526,44.619427
79029.890625,41206.886719,17.303764,2656.750000,123.988235,221.711090,44.619823
39278.925781,25986.060547,45.666767,2734.344971,195.069153,212.614822,44.620121
85846.593750,40746.195312,54.096764,4074.650635,215.182022,356.504303,44.620621
51609.929688,22439.957031,6.478515,2688.565186,40.583466,135.433884,44.620689
98378.382812,44216.210938,80.130112,5159.342285,221.449661,376.783600,44.621704
78573.828125,35737.488281,74.362274,2888.320801,114.639580,177.182465,44.621788
65858.921875,25284.498047,40.745239,2574.783203,109.281616,231.444687,44.622520
58528.828125,31040.509766,-20.839291,2441.390381,113.147949,135.247025,44.623608
54268.808594,30577.097656,76.356598,3099.369629,152.423172,226.034760,44.623680
64686.011719,36396.851562,99.494133,2330.705078,113.419189,154.928406,44.624336
92631.664062,50989.199219,67.117905,2156.449951,186.831406,177.643097,44.628902
83505.492188,50262.527344,80.096207,5170.817383,289.576050,338.155518,44.631538
77622.281250,44021.628906,138.903839,2812.000977,136.296524,422.808014,44.632862
46916.484375,32907.789062,-20.635782,670.788452,105.616608,202.993164,44.634335
58902.433594,38693.757812,52.179752,2458.937256,68.611923,234.745331,44.634869
57653.691406,35807.957031,7.352130,3148.671143,188.707626,241.882553,44.635201
44443.550781,23776.814453,27.358381,2448.372803,123.378960,184.534622,44.635414
68823.296875,43888.894531,48.496506,3141.385254,203.897491,245.271790,44.636932
64593.464844,43316.191406,113.236801,4669.971191,230.639511,313.790558,44.638020
73395.812500,41020.593750,103.352692,4978.651367,267.260986,332.019135,44.639324
60129.660156,39845.031250,82.002411,3072.168701,116.130875,197.558029,44.639584
53042.523438,36611.820312,15.589897,2575.026123,56.875351,102.232323,44.643097
44005.542969,30464.730469,39.677570,2154.264404,82.696503,193.279129,44.643520
52594.093750,40049.402344,27.747959,3103.862793,170.793381,191.633743,44.644104
59623.386719,28460.728516,84.856529,3005.138428,143.723984,164.467911,44.646198
75009.859375,48337.316406,0.437859,3673.257324,69.164246,287.067871,44.646301
60712.832031,33616.175781,2.329705,2167.804199,235.561737,124.781876,44.647083
54140.058594,30849.664062,-10.031578,2407.085938,254.879517,240.161575,44.647614
67691.960938,41131.921875,39.163837,2650.010498,221.582947,215.869308,44.648453
44843.062500,26357.712891,58.979248,2831.915527,137.985352,173.142944,44.648994
83797.109375,52060.218750,22.186993,4036.520996,185.356842,299.143616,44.649933
65787.343750,51960.968750,108.460915,2872.534912,203.496506,291.211975,44.650238
80762.726562,49308.031250,50.309761,4991.644531,203.830673,330.284180,44.650299
70028.570312,41425.496094,57.488377,4020.006348,40.169281,259.520905,44.651928
72442.195312,43066.195312,52.855862,3916.242676,197.344330,320.176605,44.652290
56425.648438,31295.666016,82.629539,3457.290527,102.424973,216.988815,44.652905
70631.523438,32277.843750,-20.989721,3024.688965,107.517242,278.926849,44.653324
73761.375000,44449.167969,55.033466,3101.433838,217.049652,389.501587,44.653408
75946.601562,37039.117188,63.965691,2707.265625,270.567230,285.504761,44.654099
90337.632812,54569.121094,19.804474,5041.674805,269.707764,462.145599,44.655548
67946.320312,66703.625000,102.138084,3050.432617,108.874496,243.514908,44.656170
86755.867188,65116.691406,25.666332,1064.958618,218.650024,349.495178,44.656261
64777.109375,29085.480469,72.319725,3051.707520,-45.141640,136.190887,44.656513
107464.546875,78319.296875,64.883163,6541.116699,431.514008,443.523499,44.657135
97615.828125,46474.578125,16.643093,4753.333984,252.360382,349.828308,44.657539
84281.445312,71596.421875,25.745415,3895.295654,182.272491,309.304108,44.658199
63416.660156,45621.023438,86.746788,5685.810059,244.863144,167.948929,44.658573
59873.867188,37564.066406,67.741219,2223.177002,128.522095,215.840790,44.659069
81083.757812,53082.710938,60.988018,4294.078125,299.650055,364.067230,44.660419
73044.375000,33176.742188,48.948387,3369.312744,148.715683,205.978256,44.661339
78228.570312,59295.460938,20.592066,3900.152832,182.741959,375.896332,44.662582
61236.875000,42756.035156,17.225271,2829.669189,106.431244,243.795837,44.663342
70015.093750,57601.210938,97.347679,4162.992188,158.081299,424.428375,44.664299
55887.218750,35512.890625,44.539352,2700.890625,120.805824,301.464325,44.667294
81450.960938,36331.804688,72.053177,2609.027344,210.109879,446.738312,44.667721
62979.828125,28786.736328,55.121151,2764.885254,210.977783,257.817810,44.669323
64252.628906,54116.417969,123.856461,2863.852051,200.889252,257.532898,44.669689
83709.609375,52043.519531,137.761963,4029.478027,211.578568,315.562683,44.671032
110811.937500,75481.242188,133.749420,3646.299316,411.346436,634.109070,44.672237
77422.960938,39581.785156,0.620652,3686.553955,177.576004,319.611084,44.672642
67801.500000,66527.679688,49.641300,3825.168701,259.980804,306.616608,44.673229
42406.765625,33154.910156,40.016918,2314.858154,45.829830,109.707794,44.674316
58313.796875,31317.361328,80.448738,2867.495117,193.998215,235.117599,44.675102
109767.921875,70232.789062,58.435509,5864.437012,240.878555,487.176422,44.675625
46986.984375,34397.238281,38.683960,2355.052246,191.587860,187.795151,44.675892
53190.652344,23966.496094,33.539467,2674.539795,92.228195,180.796860,44.677242
59168.570312,41213.503906,51.627548,3911.021240,299.386871,308.768616,44.677486
41470.972656,25392.455078,8.344436,1834.412476,33.887707,148.514069,44.677826
65909.367188,48400.285156,29.636013,4440.403809,256.668762,345.156372,44.678585
68187.945312,43748.042969,13.331134,5246.591309,271.624847,343.654510,44.678936
71821.921875,40791.136719,65.777664,3560.264648,192.056625,285.556183,44.680752
63490.714844,32534.460938,39.281422,3291.475098,143.723984,241.295013,44.681049
69600.218750,63756.242188,76.412926,4630.323242,281.399048,340.733276,44.681080
55846.910156,43126.316406,27.167349,2231.434326,110.909828,243.384308,44.681297
83166.265625,64388.121094,102.695175,4115.573242,286.082397,274.107147,44.681416
54243.851562,28893.042969,59.836788,2568.651123,147.299530,209.163803,44.682564
70146.648438,51639.117188,42.524750,4889.581055,192.391434,331.066284,44.682606
45989.105469,28554.878906,19.484961,2255.720703,73.444809,245.304749,44.683086
64675.027344,41625.367188,47.179100,4096.751465,165.214020,293.743896,44.683147
56229.718750,30091.339844,49.570328,2623.963379,206.904266,111.327232,44.683960
88712.742188,65890.343750,104.235268,3423.775391,136.837006,352.388214,44.684177
41412.273438,37081.917969,48.291546,2613.641602,98.620079,216.396545,44.685448
78448.898438,54992.414062,78.279610,3246.241699,147.232086,260.016754,44.686958
58162.187500,32837.125000,36.714115,3420.192871,80.038712,218.956345,44.689751
59840.789062,34291.031250,35.542934,3223.655273,139.741257,270.084564,44.693707
49123.148438,31263.060547,11.312438,1958.091064,179.253738,148.962326,44.694073
53887.859375,31397.539062,-42.044037,2182.497314,156.128464,263.627441,44.694649
68618.531250,32199.671875,27.724867,2853.409180,135.147873,222.493958,44.698505
73273.742188,45056.761719,77.587837,4757.705566,196.541428,206.951538,44.698830
56567.792969,42459.929688,71.335976,2875.084473,96.852753,158.183853,44.699120
60845.042969,31726.500000,-5.640195,2621.595459,159.764282,270.744568,44.700317
53045.289062,33139.804688,52.351467,3561.054199,126.898399,170.105804,44.701530
58195.242188,35829.742188,0.707803,2363.673828,164.205170,197.071045,44.701996
52258.535156,35108.148438,12.360843,2565.979492,26.502022,190.283478,44.703693
102428.765625,71821.671875,123.320541,6717.800293,512.742798,741.804443,44.703945
66549.476562,42642.296875,31.768452,2704.412109,76.137459,133.812439,44.704201
44412.371094,33266.378906,52.759914,2237.566650,102.424973,255.120163,44.704865
63527.507812,54243.089844,82.627953,2856.566406,90.527145,279.220123,44.706070
61264.714844,45431.617188,35.583435,3864.391357,171.532440,254.329712,44.706123
63129.132812,57043.796875,70.429100,3774.774170,254.282974,291.582092,44.707714
94014.539062,75110.757812,117.705795,5100.386719,283.444336,518.517395,44.708115
82536.937500,51279.246094,50.748768,3687.707764,197.143631,230.100433,44.709419
